Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments
39,9.577543149508356,7.198377698813082,3,6,11,1,5,7,2.983262538031553,3,6.438712692067106,30.98337791645887,309,0,2.8334193719675453,4.023878602082915,5.825380104174466,0,0,0,0,1,0,0,1,0,0,0,0
27,11.504480603373791,9.031040490104699,6,6,15,6,22,14,12.022379377957106,7,5.530348070489889,26.158996604285893,97,1,6.04439858054635,4.940672776514634,6.294520123161808,0,0,0,0,0,1,0,0,1,0,0,0
44,11.622066397648885,9.13795316892626,1,1,3,1,9,3,0.9856830174804228,3,5.025985761017047,31.512801148343723,213,0,4.693431605187681,5.7787458548383395,6.66084388360052,0,0,0,0,0,0,0,1,0,0,1,0
19,11.016518025112536,8.54405021458537,3,5,9,2,0,5,10.18294340345274,2,4.795065313370735,36.07029275864809,199,0,4.36502594740671,5.286890685365886,6.244932238016169,0,0,0,0,1,0,0,1,0,0,0,0
37,11.08787911365024,8.561863750545578,2,4,5,3,14,9,5.270494065171755,1,7.163431653490935,37.42790313281693,360,0,5.040913649932746,4.190153559728875,6.311961449745079,0,0,0,0,0,0,0,1,0,0,1,0
45,9.72789690694095,7.025884804305518,4,6,9,3,8,14,4.161705859178318,3,5.626774053985084,38.26147746892911,363,0,3.665004814011458,4.441542741693667,5.6701974950952945,0,0,0,0,0,1,0,1,0,0,0,0
36,10.435333085947203,8.060303192613569,2,7,3,3,13,13,1.5612316584981518,3,6.103635588059944,34.11976293941759,284,0,4.249759422721325,4.870077181047584,6.061672104180347,0,0,0,0,0,0,0,1,0,1,0,0
21,11.31844173455948,8.841200973051093,2,4,7,2,10,0,10.249586284398049,0,6.521769084449141,39.1368900283828,253,0,4.984643609757713,4.635523477350931,6.528984081160219,0,0,0,0,0,0,0,1,0,0,0,0
21,10.525858073524654,8.064847651462994,5,2,3,4,3,11,6.530056966917853,2,7.231159264741172,26.662196633051146,238,0,4.575062435884821,5.305657259954866,5.6172851191618545,0,0,0,0,1,0,0,1,0,0,0,0
27,11.06043856980298,8.53139175426291,2,3,7,2,6,0,8.974980283856635,2,6.005771274715017,37.12927064997828,328,0,4.677213345886355,5.88817795181016,5.703235341413807,0,0,0,0,0,1,0,1,0,0,0,0
37,9.687226307906936,7.314572704004778,4,3,7,3,6,8,4.96958280060933,0,5.9570140727923935,35.84129151319272,376,0,3.3734749022729957,4.151511277784736,5.868262467383917,0,0,0,0,1,0,0,1,0,0,0,0
30,11.188678858220555,8.696263198507054,2,3,9,1,9,5,4.9482793716465805,2,6.43206566513687,34.225492556507426,291,0,3.9154881912147204,4.7272882337203415,6.5861707043634645,0,0,0,0,0,0,0,1,0,0,0,0
31,11.488368532545353,8.916310441991172,2,4,4,3,15,0,12.474326065972463,4,5.921426635826264,34.009124764083644,186,0,6.660649165515927,5.302436258063012,6.47139571073521,0,0,0,0,0,0,0,0,0,0,0,0
33,10.46628653298295,7.896123432549216,1,6,5,3,1,4,9.56032357343491,1,6.416668087222597,28.009259717590467,357,0,4.170706852324173,4.055334243503158,5.89713777879672,0,0,0,1,0,0,0,1,0,0,0,0
51,11.927680200562026,9.446823293181914,3,2,5,1,9,4,9.001402876239823,0,6.8015671677795355,37.5283374642489,368,0,4.542121325564335,6.03053189008871,6.902024303261812,0,0,0,0,0,0,0,1,0,0,0,0
48,10.624380307957015,8.122758604112716,2,6,4,2,1,7,6.402111888834483,0,6.94452687954191,31.812965626362324,386,0,4.203485042662774,5.196493589023695,5.828493684274081,0,0,0,0,0,0,0,1,0,0,0,0
31,10.83440473560654,8.395282435650072,5,5,14,7,21,11,18.601892233246357,9,6.5154953995522185,36.25540395721282,166,0,5.6473209163170335,5.039735577409173,5.8225460970276215,0,0,1,0,0,0,0,0,0,0,0,0
25,10.818488252534118,8.316203884418472,3,2,5,4,6,5,7.361064324684856,0,6.863120229235411,28.91774162931417,301,0,4.616253702443034,5.719431070395362,5.598158708827072,0,0,0,0,0,1,0,1,0,0,0,0
43,10.951481493529293,8.492541079590021,1,1,7,3,3,9,2.0605542914087236,1,5.575136622133286,32.7622214826374,225,0,4.440344684110599,5.011998233354506,6.226611130101543,0,0,0,0,0,0,0,1,0,0,0,0
54,10.572760877384333,8.098127619172272,3,4,3,2,9,9,5.250281758733595,2,6.615094563978859,32.23448498721611,224,0,3.6468111804582826,5.706723483552704,5.519626871891309,0,0,0,1,0,0,0,1,0,0,0,0
21,10.170144534173435,7.690753923819154,2,3,7,2,1,11,6.091353279655526,2,6.123252138564975,36.96227393601906,195,0,3.754829539234736,5.2981501837685165,5.202406640925517,0,0,0,0,0,1,0,1,0,0,0,0
33,10.013423118931984,7.50013912665973,2,2,3,1,10,6,3.461460282215448,2,7.020826854942168,33.00211789757333,236,0,2.810599470439972,4.53243342752384,5.810890386057642,0,1,0,0,0,0,0,1,0,0,0,0
53,11.179683581542472,8.60197612769486,3,4,1,0,13,5,2.9291277496767267,2,6.534422435352494,28.09368859236777,217,0,5.325908713567266,5.334821098960961,6.38570509526744,0,0,1,0,0,1,0,1,0,0,0,0
20,9.841212730330255,7.497728353705778,2,2,1,1,13,2,9.577249946406248,2,6.329048971806675,28.394076260744388,329,0,3.022716176812092,4.673344939625165,5.665990749448542,0,0,0,0,1,0,0,1,0,0,0,0
33,11.227976011431558,8.740345744472595,5,5,9,4,16,6,15.402830806621719,4,6.447782491014545,35.82767991849634,177,0,4.955737546403477,5.681686921847588,5.804492811699791,0,0,0,0,0,1,0,0,0,0,0,0
25,10.586916079737296,8.110929176296628,3,1,5,3,6,2,7.151847605755269,1,6.878246699706325,33.30957890509834,303,0,4.427480863280149,5.269382364645291,5.800389958106788,0,0,0,1,0,0,0,1,0,0,1,0
51,11.06987174784593,8.631653255558197,2,4,10,1,12,10,3.1284687883681292,1,5.467641992643424,29.2499672516237,221,0,3.9989948666712394,5.5681663299980775,6.122847035827684,0,0,0,1,0,1,0,1,0,1,0,0
42,10.737888271674661,8.207301477952944,5,1,5,4,8,1,0.30977772112424784,1,5.017104076389743,30.63102384638465,237,0,5.020316755055432,5.868436576749581,5.066503496071636,0,0,0,0,0,0,0,1,0,0,0,0
47,10.256190119114214,7.753504878680582,2,3,8,2,8,9,4.209194964607436,2,5.981100135420726,38.39536169077645,375,0,4.134196953191573,3.9410516329020613,6.084427242556931,0,0,0,0,0,0,0,1,0,0,0,0
53,9.807508378060382,7.159251516952587,3,5,1,3,1,1,3.8938456515083226,0,7.098566191705296,34.34859174102494,238,0,3.823743796320319,4.42279594013622,5.681873370613464,0,0,0,0,0,0,0,1,0,0,0,0
28,11.607070263158116,9.115993640110366,3,5,5,4,7,8,5.610900038005665,3,6.780936991845118,35.764613624114546,370,0,5.518502122214743,5.970330679036704,6.337946751123217,0,0,1,0,0,0,0,1,0,1,0,0
47,10.440340571430355,7.949119445628623,2,1,10,3,9,0,8.697933064180159,3,6.2117430807133065,24.85548754034874,362,0,4.300335367531132,3.9205857854591244,5.9917742015963364,0,0,0,0,0,0,0,1,0,0,1,0
53,11.655095354296225,9.186758047468581,1,2,9,2,12,4,9.472310696916395,0,6.8361622424026285,32.77480361227088,366,0,4.673701195803947,5.028488208498556,6.801821842687987,0,0,0,0,1,0,0,1,0,0,0,0
20,9.442785433795887,7.0712445494061305,7,7,5,3,15,7,0.4570092297558157,3,5.6736230017760425,35.40943107664526,298,0,3.6794506679801624,3.425265422027667,5.7447692730850495,0,0,0,0,0,0,0,0,0,0,0,0
44,9.932264157148289,7.37060300285823,3,2,8,3,20,10,5.849056426596093,1,6.7282153663363005,35.004264275270565,383,0,3.9744951819865424,4.508365543055589,5.73184093633313,0,0,0,0,0,0,0,0,0,1,0,0
54,10.637589679845368,8.196097881161585,1,3,4,2,5,4,11.325414390582763,2,6.457387443081916,30.479646230057376,235,0,4.539582128909507,5.13504013935622,5.887813466300905,0,0,0,0,0,0,0,1,0,0,0,0
49,10.304969058918266,7.906726237755728,2,2,4,4,4,8,0.7333393278440231,3,7.118264400637482,38.55962551380405,324,0,3.984257158879174,5.151359521290768,5.7463342892539515,0,0,0,0,0,0,0,1,0,0,0,0
36,10.079494512348225,7.5549662013683445,4,5,18,4,16,11,12.157460635566931,6,7.396777772208901,32.859900113906534,188,1,4.12887672030414,3.796735665691444,5.803793504238294,0,0,0,0,0,1,0,0,1,0,0,0
37,9.977257221934444,7.556114260309333,4,5,7,2,17,11,6.226644694794943,3,6.417606697883062,33.04451480788013,288,0,3.5549601554454515,4.450842845494728,5.844451375945801,1,0,0,0,0,0,0,0,0,1,0,0
53,10.912953696207541,8.476436262054339,3,3,8,2,3,2,7.705038342958666,1,5.071616200395437,27.992642656074388,352,0,4.287540540164778,5.266795479653563,6.050616769103038,0,0,0,0,1,0,0,1,0,0,0,0
50,11.282199290777388,8.785302057078844,3,5,5,4,26,14,11.181360556855852,1,6.442475257298894,36.03428023093389,217,0,5.213873604731308,5.438899497973263,6.193399757550825,0,0,0,0,0,0,0,1,0,0,0,0
40,10.397816507234428,7.903081624636555,1,6,3,4,2,2,9.120674926538523,4,7.077854689214606,34.58971101275603,261,0,4.486378894759459,5.567801542130752,5.305225033347179,0,0,0,0,1,0,0,1,0,0,0,0
24,10.981220025316572,8.486502239591774,3,4,10,2,1,8,7.344649416951269,1,6.516724794837835,29.653024402708418,389,0,4.469188578690581,5.986672061655093,5.549346706614144,0,0,0,0,1,0,0,1,0,0,0,0
53,11.466394057284617,8.977171372858738,3,4,3,3,9,11,9.67126049141681,1,6.815266971827127,38.579085953312614,267,0,5.144984349510596,5.410920454278364,6.478938635964354,0,0,0,0,0,1,0,1,0,0,1,0
40,11.33509684883012,8.854461192992659,2,1,1,2,0,7,11.571437904028622,0,6.293144923375622,35.673122369129764,190,0,4.263302408067106,5.763480304162964,6.107857044515663,0,0,0,0,0,0,0,1,0,0,0,0
52,10.446486847141994,8.042862329246711,5,3,4,2,19,8,7.6484962041513995,1,6.6792171221823216,36.18111637826738,348,0,3.9921203817317648,5.173903996576766,5.796395714238223,0,0,0,0,0,0,0,1,0,0,0,0
53,11.462659862930607,8.962876403708341,4,6,5,3,17,12,8.404163352099317,2,7.083984518590111,41.37174103080502,268,0,5.29178994391715,5.733215518461063,6.003089243981314,0,0,0,0,0,1,0,1,0,0,1,0
36,11.200710975710024,8.75075029344043,1,4,5,3,6,7,-2.290952889685366,3,6.993603597311746,32.15240138842091,359,0,4.807079589572648,5.231898200031617,6.361495695691322,0,0,0,0,0,1,0,1,0,0,1,0
29,10.642505843838237,8.148954077994356,6,3,3,2,14,9,2.8164504527252046,2,7.121335440021023,29.524910006757125,252,0,4.132595176119222,4.535925357205891,6.0630602759293435,0,0,0,0,1,0,0,1,0,0,1,0
46,10.704982805476977,8.186906892454651,2,3,8,2,9,0,3.7766018831559527,0,7.078520590643985,27.11402697267923,223,0,4.419558163282499,4.6772122469383985,5.97697421508884,0,0,0,0,0,0,0,1,0,0,1,0
44,11.43861359026927,8.939569884772204,1,1,4,1,9,3,1.2583604470355692,2,5.291811227781371,32.368556947558716,213,0,4.619048262932145,5.555601498543392,6.5451191551978365,0,0,0,0,0,0,0,1,0,0,1,0
35,9.79758946106713,7.261030109254479,2,7,3,1,3,9,8.543475815566234,0,5.041574127874574,31.61855641460317,267,0,2.5652724495575514,4.519218520349178,5.782687253186124,0,0,0,0,0,0,0,1,0,1,0,0
35,10.82027973293478,8.283763443625013,3,6,1,3,25,8,5.512072718931597,1,6.866539396404805,30.096683727626512,249,0,4.465002820061884,5.7617910600006175,5.2000528143021265,0,0,0,0,0,0,0,1,0,0,0,0
29,10.26633893160154,7.835140396193066,3,4,5,2,10,2,2.6095926257744635,4,7.078027806767732,33.046839436246174,204,0,4.9100118632880845,4.863274091374453,5.97024987297363,0,1,0,0,0,1,0,1,0,0,1,0
54,11.042796311879336,8.507412102455167,1,5,2,2,4,10,1.0132980191529006,0,6.003029587196551,39.86881911391923,289,0,4.698386200443652,5.100345163127581,6.159149589026655,0,0,0,0,0,0,0,1,0,0,0,0
29,11.881306231677929,9.401607987539956,1,3,7,2,12,2,4.526678333046087,2,6.737164035183336,35.90241239245655,290,0,5.0608902376684375,5.350870896509402,6.973605982650277,0,0,0,0,0,0,0,1,0,0,0,0
26,10.196623047807595,7.577542224519219,2,6,4,4,7,11,9.656186717312087,0,5.451093353425528,27.80599739371528,267,0,4.321805287639594,5.191866963790059,5.587989292229669,0,0,0,0,1,0,0,1,0,0,0,0
30,10.735847463291199,8.30946457791844,3,7,8,3,13,9,14.555786237690057,1,6.33140119932631,26.969724390403286,363,0,4.550823423104697,6.00995101466627,5.155954703504676,0,0,0,0,0,0,0,1,0,0,0,0
36,11.630802662717196,9.165750738279751,2,3,11,3,6,10,3.12017898368262,2,6.771357289931009,32.37667232022175,222,0,5.211179800190454,5.967843555610461,6.502094411443464,0,0,0,0,0,0,0,1,0,0,1,0
35,10.904319750779715,8.400901115006146,4,1,6,3,16,2,7.187918443130257,1,4.527823663775458,27.725504795915604,352,0,4.453387779778823,5.259791205564041,6.103074277283124,0,0,0,0,1,0,0,1,0,0,0,0
40,11.448064701666887,8.938374767542633,2,2,3,1,6,8,3.9381602815095684,1,7.097846736661182,27.74247960708297,229,0,4.673286866896519,5.119095304524734,6.59040632384183,0,0,0,0,1,0,0,1,0,0,0,0
18,10.624347260451485,8.19763512389678,5,3,16,3,18,10,9.840596458846115,6,5.546088504030857,38.30425742686772,278,0,4.50901570159131,4.3341996042237945,6.082537131063538,0,0,0,0,0,0,0,0,0,0,0,0
45,11.805136381583871,9.306482961793519,2,4,8,2,3,6,4.25171022881237,3,7.25159622436673,38.40843932537197,392,0,4.834682169376919,6.1164775448195705,6.560134257892954,0,0,0,0,0,0,0,1,0,0,1,0
47,10.147345066766938,7.704804938329181,5,3,9,2,21,7,6.355374588746558,2,6.03749143608734,29.19356776429416,262,0,3.7054760966767386,4.880551480554476,5.951749105738518,0,0,0,0,1,0,0,1,0,0,0,0
52,11.161307024591675,8.696666134516914,3,4,8,2,3,5,2.196159141670093,1,7.245382575381643,42.92702111094012,322,0,4.65650730170385,4.606141723541494,6.447030812869432,0,0,0,0,0,1,0,1,0,0,0,0
43,11.38193955177753,8.864435093158741,5,6,16,6,16,14,13.544557335250962,4,6.94709394549343,32.16238174819907,238,1,5.688949640108612,5.332371540584896,5.968858889522483,0,0,0,0,0,0,1,0,1,0,0,0
21,9.568689811072229,7.16182802405986,6,5,4,3,12,4,1.208712696173889,3,6.009178451865304,35.344528475993656,298,0,3.656858525343538,3.491529016720132,5.754456343993246,0,0,0,1,1,0,0,1,0,0,0,0
40,11.3758086004865,8.897089081602585,3,1,1,1,0,6,11.740532639781708,0,6.13003128854566,35.93274900476417,191,0,4.227392232738881,5.90753068261246,6.067915636298404,0,0,0,0,0,0,0,1,0,0,0,0
28,11.752523464083716,9.24616899267834,4,3,3,3,13,1,6.187210471612494,3,5.941131649573315,32.086243536351446,346,0,5.636777847281318,6.663038096156509,5.532305322699738,0,0,1,0,1,0,0,1,0,0,1,0
35,9.960661913060758,7.5392104857331725,6,5,15,2,11,11,8.995919784323942,2,5.65310878754243,32.680358735357544,188,0,3.3461339042637763,3.650888436013054,5.897617898828619,0,0,0,0,0,1,0,0,0,0,0,0
36,10.719512110341201,8.188610473317667,1,4,8,3,5,8,-0.05548321640397402,2,7.211659496465802,33.933806572577346,357,0,4.502327066672676,5.286802721366833,6.006262638381837,0,0,0,0,0,0,0,1,0,0,0,0
36,10.315577235824518,7.806126561017344,7,4,9,2,21,11,7.00044729329221,4,7.263894595954537,32.78483331934474,288,0,3.753442069322357,4.747537724314071,5.851664942134608,0,0,0,0,0,0,0,0,0,0,0,0
35,11.542817706601964,9.057521839504895,5,3,10,1,14,8,4.2304883996881575,3,7.0166676752176045,38.81721012111338,249,0,4.2451134232604835,5.43789495999686,6.748483510403881,1,0,0,0,0,0,0,1,0,0,0,0
30,11.416840658741005,8.930705028604867,2,4,8,2,10,4,5.107154930926074,0,7.109683293379831,37.93201471757155,275,0,4.870132648455245,5.194262363263828,6.52715036273005,0,0,0,0,1,0,0,1,0,0,0,0
23,10.176981732897964,7.754992648245928,1,1,3,1,15,4,11.013782679371928,0,6.653089699304906,27.94556583685751,333,0,3.3114931235504774,5.5481621016759695,5.371269711030566,0,0,0,0,1,0,0,1,0,0,0,0
33,11.13976655590993,8.645948458532805,5,5,10,6,19,9,18.733299750982138,8,6.320066550889079,36.32895014537937,174,1,5.7681361195611345,4.815424160295164,5.908891004262505,0,0,0,0,0,1,0,0,1,0,0,0
34,10.237010156330703,7.78046576681826,3,4,4,2,14,10,6.052312576149882,3,5.586192637237851,38.79621857379123,342,0,3.849673658287516,4.828993277040598,5.819522874564141,0,0,1,0,0,0,0,1,0,1,0,0
23,9.697334049919986,7.253330188007406,2,4,6,3,1,5,8.254079506363874,3,6.5920026371429765,37.27197397424934,317,0,3.956871584018492,4.806131638353984,5.586930834390123,0,0,0,0,0,0,0,1,0,1,0,0
26,11.069136736652624,8.593859531485794,3,4,7,3,11,2,8.783403334949673,3,6.839396773943552,32.310690353528145,313,0,4.892817963687782,5.086253422707533,6.216378035366228,0,0,0,0,1,0,0,1,0,0,0,0
47,10.370702652734806,7.885206128324012,1,2,9,1,11,8,11.088155076201842,1,7.188126054658614,34.852360173940895,296,0,2.778659973449606,4.285034813147608,6.072307650789296,0,0,0,0,0,0,0,1,0,0,0,0
28,11.380378788587512,8.89652452862779,2,5,7,3,10,8,11.170839847889498,2,6.663975326516335,36.83906259792298,265,0,4.677294986348703,5.736268750563598,6.378667526065646,0,0,0,0,1,0,0,1,0,0,1,0
25,11.00803704620034,8.561906532339759,2,4,1,2,10,6,10.864903332498915,3,7.169096397441763,35.78292805151517,229,0,4.119105973323029,5.667407921824614,6.022058363574409,0,0,0,0,1,0,0,1,0,0,0,0
34,10.665701381876998,8.198409077029217,4,6,3,3,7,9,6.723967734826807,2,6.411138219859179,29.723600271773957,249,0,4.641591074123007,5.350046655316469,5.564708759290837,0,0,0,0,0,0,0,1,0,0,0,0
39,10.338385023805843,7.765256353087834,5,6,8,3,7,14,13.82736537028992,5,7.274697399640223,29.327857796900908,243,0,4.198081262494233,4.217679974075298,5.890712554305107,0,0,0,0,0,0,0,0,0,0,0,0
53,10.22997099199281,7.723775226450853,2,3,1,1,6,4,5.338313363781402,3,5.740810265990363,30.615781770016714,222,0,3.3220528251590657,3.7593813085560384,6.01109316788303,0,0,0,0,0,0,0,1,0,0,1,0
33,11.25125940404064,8.743926244508044,3,5,10,3,6,10,5.130061169636947,3,4.575115662919449,25.80841009907282,339,0,4.781934962376672,5.272620509267897,6.3573884084556225,0,1,0,0,0,1,0,1,0,1,0,0
24,10.360912063929511,7.9223745143396425,3,5,6,1,1,8,8.751063874707636,1,4.614194873698718,30.942228710637778,204,0,3.172142893451044,3.566405740829496,6.1293155432203035,0,0,0,0,0,0,0,1,0,0,0,0
18,11.380591429918528,8.897517402408655,3,2,2,4,2,8,7.138279932986511,2,6.485990724561029,34.85533169995344,202,0,5.318839836094614,6.141809650716233,5.815302336962781,0,0,0,0,1,0,0,1,0,0,0,0
51,11.390558701139279,8.941289105608558,4,4,10,1,18,17,10.89580626085197,1,6.079182259134139,41.08998331157612,346,0,4.100702476666688,5.769580138545232,6.472145800174593,0,0,0,0,0,0,0,1,0,0,1,0
20,11.113959974871934,8.636924286177523,3,2,6,2,0,9,7.162102920294949,0,6.052064346742658,25.81076251224492,313,0,4.569770353768739,5.257491435244777,6.317311201955212,0,0,0,0,1,0,0,1,0,0,0,0
47,10.549798693349892,8.084064390994428,3,1,7,1,1,11,7.938784090075638,3,5.320940477892873,34.755213174021094,377,0,3.207181305910467,3.670290189315684,6.235423229828802,0,0,0,0,0,0,0,1,0,0,0,0
47,10.857005098083105,8.315821839559195,2,2,1,1,2,1,5.296974241411806,1,5.602722444543266,32.16284589798125,285,0,3.9252648701043,4.308833220726873,6.272809085417146,0,0,0,0,1,0,0,1,0,0,0,0
27,10.91901093737242,8.395754861167092,3,3,1,2,3,1,3.95193854397483,2,6.865337232538079,37.95654404844054,294,0,4.096048721017607,5.922756395580737,5.426689048853797,0,0,0,0,1,0,0,1,0,0,0,0
41,11.698643224905876,9.233817770219174,2,1,10,1,10,5,5.432732095951403,0,5.923522461775025,34.60289971166873,244,0,4.8791417522181835,5.375621302236481,6.784360098688732,0,0,0,0,0,0,0,1,0,0,0,0
45,11.827131777631342,9.333433371865127,3,3,9,1,11,5,5.331512534091157,0,5.202542977342387,32.23079276590676,244,0,4.8125313272816514,5.905719594143034,6.775583987722627,0,0,0,0,0,0,0,1,0,0,0,0
35,10.642119937703221,8.058894845460125,3,5,7,1,1,0,6.690388804072364,4,5.685346332405281,27.700009175359554,346,0,3.7624329998351094,4.985774446447465,5.944492272689527,0,0,0,0,1,0,0,1,0,0,0,0
52,10.703358500638776,8.222992943111956,2,2,11,3,10,1,10.629756645316087,1,7.039494611666947,26.13146031237391,361,0,4.539452055380444,3.6284061807083994,6.220052069770319,0,0,0,0,0,0,0,1,0,0,0,0
26,11.006927597285744,8.523767877363658,2,5,6,2,10,9,9.400039320910244,0,6.019913494899449,32.469625599598906,323,0,4.456759422798261,5.1188504795236005,6.236279192101957,0,0,1,0,1,0,0,1,0,0,0,0
21,10.261276903648463,7.7342599604454865,4,2,8,1,1,1,5.1640052550624205,3,6.421974350177074,30.537486958089954,361,0,2.984853529688557,4.616181745630231,5.924564958987505,0,1,0,0,0,0,0,1,0,0,0,0
49,11.678173883204538,9.187326187598803,3,6,2,1,7,2,3.313853115483437,1,6.767933251534973,30.547447743034937,189,0,4.5653118721464025,5.31579651682605,6.824587259048412,0,0,0,0,0,0,0,1,0,0,0,0
31,10.709164471822755,8.277708146944198,3,1,9,1,8,8,7.7680659721732,3,6.270747074690894,35.18585389572226,311,0,3.6620879269693596,5.030512779021163,6.237868978148505,0,0,0,0,1,0,0,1,0,0,0,0
33,11.161225323793127,8.6963206299985,3,4,9,4,4,3,4.683974755600863,2,7.210397757245837,29.263408875156877,259,0,5.227262170980238,5.773848902354527,6.040633645665174,0,0,0,0,0,0,0,1,0,0,0,0
46,11.73750039712058,9.275009483722675,3,6,2,2,14,3,3.5040590960417752,3,6.339512743940515,28.158672819336253,326,0,4.889847843780415,6.616338714522489,6.158238101962968,0,1,0,0,0,0,0,1,0,1,0,0
34,10.048503119975887,7.656419703429746,1,1,11,3,1,4,6.989854675292582,1,7.180665153803297,28.377695433892658,257,0,4.081163186397227,5.092354777359356,5.6221660177896675,0,0,0,0,0,0,1,1,0,1,0,0
21,9.886366283553798,7.526237585165106,2,1,1,1,14,2,9.651883201393458,1,6.363818650694871,28.485674812925936,330,0,2.939243507443097,4.8946110438431685,5.619398366384035,0,0,0,0,1,0,0,1,0,0,0,0
49,10.851968366181307,8.33569859562795,4,3,3,4,11,9,6.127798374488819,2,6.650808713874284,32.439368980806044,263,0,4.677675206773342,5.458198342153066,5.583967543628568,0,0,0,0,0,0,0,1,0,0,0,0
25,11.253478203665793,8.789770328906675,2,4,4,2,11,10,7.255632125976136,0,5.8371379526600435,33.77816499311427,321,0,4.676995730680843,5.223349329597259,6.410316324505117,0,0,1,0,1,0,0,1,0,0,0,0
39,11.366880558064542,8.890128969232721,1,3,3,2,5,0,6.002071071893895,4,5.976238220314524,24.925094166214674,362,0,4.814132081312805,6.200186140476425,5.434302794673901,0,0,0,0,0,0,0,1,0,0,0,0
33,11.863761703711784,9.335190660721816,4,3,10,2,21,11,9.929617045867076,1,7.063351417704577,32.29498701064744,326,0,6.292800042669877,5.490670511372485,6.88489846516416,0,0,0,0,0,0,0,0,0,0,0,0
45,11.698067692585546,9.20648810855072,1,6,9,3,9,3,5.968928794018325,0,6.791136891116145,29.563757583510398,241,0,5.600775339299416,5.961703235344939,6.339986264267941,0,0,0,0,0,0,0,1,0,0,0,0
49,11.19496696250162,8.715628525766244,3,3,2,4,14,2,11.327754856664242,4,7.261638194304403,26.744812731971784,330,0,5.366275173923821,6.389400862647457,4.707690697451531,0,0,0,0,0,0,0,1,0,0,1,0
53,11.373892863967876,8.87558346812566,5,6,4,3,16,12,9.79786656414212,2,6.853307233278035,40.91488236077657,271,0,5.38465350976019,5.4925804727991965,6.233880295427712,0,0,0,0,0,0,0,1,0,0,0,0
28,11.347462821812703,8.882971543678316,4,3,11,3,12,12,1.037749548128517,4,5.921953886510568,33.77271438036336,258,0,5.187078392378731,5.6170917299246295,6.083213089870946,0,0,0,0,0,0,0,0,0,0,0,0
38,10.803602857505494,8.292245904599824,4,5,7,3,18,20,2.4725672210018,1,7.175368798867922,31.96712556927304,357,0,4.046507542730616,5.607331795112809,5.872987299072107,0,0,0,0,0,1,0,1,0,0,0,0
24,10.790906755951646,8.374898819577897,3,5,3,1,6,2,9.483879084886476,0,7.009184308457179,31.620557881552614,380,0,4.02867572896102,4.7811139362173645,5.965608480295193,0,0,1,0,0,0,0,1,0,0,0,0
18,10.055071376567144,7.592153747952654,2,2,9,1,6,5,2.421136632459717,0,5.224667367621912,32.723805671691714,240,0,2.4917164798666995,4.69289867091044,5.873433143591643,0,0,0,0,0,0,0,1,0,0,1,0
44,11.403647045317852,8.943645418566588,2,5,4,3,1,5,7.621189903629007,0,6.411407008460193,39.334289751951516,380,0,5.199548119235507,5.617935798975604,6.37880607730265,0,0,0,0,0,0,0,1,0,0,0,1
20,9.92782756366925,7.47675982828972,2,5,5,1,8,6,5.297531624320661,2,5.923651252102884,35.03035975733435,237,0,2.8437928422471455,4.602688183904036,5.823831491176264,0,0,0,0,0,0,0,1,0,0,1,0
50,11.526011828298618,9.021826379012236,2,3,11,2,4,6,7.574278545847964,5,6.702870607430462,39.62185294003827,379,0,4.735306237987751,5.39382849455934,6.550272519076663,0,0,0,0,0,0,0,1,0,0,0,0
49,11.374315774439415,8.861086016812983,1,4,6,3,9,0,9.536614294256015,2,6.093958145221162,31.868310500672163,324,0,4.880636762329697,6.011035283000386,6.164571478903035,0,0,0,0,0,0,0,1,0,0,0,0
31,11.021441715042178,8.501867387343557,2,5,5,4,12,8,8.216214821333551,0,6.145502024807159,29.584629230602243,338,0,5.1273393737992174,5.435610260890392,5.65022299324868,0,0,0,1,0,0,0,1,0,0,0,0
53,10.956222842135782,8.473730671902574,1,3,7,3,11,5,7.18825300302339,0,6.5864106485887755,30.506378023030855,362,0,4.524223056429655,4.716919738620615,6.195291180782734,0,0,0,0,1,0,0,1,0,0,0,0
18,10.877468172395004,8.442618517945656,3,3,12,3,15,10,9.557920582252207,5,5.7817103165825126,38.704731422848305,278,0,4.927678470869928,4.425534126116504,6.187500791168714,0,0,0,0,0,0,0,0,0,0,0,0
48,9.712661615243348,7.355100190882478,1,4,8,3,3,9,11.667912352491705,2,5.605728333015884,31.570104619314538,356,0,3.863459134107145,3.6695385688251743,5.827705397901459,1,0,0,0,1,0,0,1,0,0,0,0
27,9.949033611528547,7.412649106269105,3,2,1,3,8,1,5.247981846412829,2,6.708998507620173,29.52700560968235,363,0,3.341563640331965,3.196510277207808,5.89241362500939,0,0,0,0,0,0,0,1,0,0,0,0
20,10.28761019625783,7.780012700324179,2,3,11,2,3,0,6.162676767019246,4,6.478961250962328,33.76448125699835,359,0,4.179000795127246,5.218094430034002,5.730093952615467,0,0,0,0,0,0,1,1,0,0,0,0
